Timestamp,Temperature
1519863000,25.715166666666665
1519863600,25.708166666666664
1519864200,25.681166666666666
1519864800,25.541333333333334
1519865400,25.551
1519866000,25.592333333333332
1519866600,25.599999999999998
1519867200,25.615666666666662
1519867800,25.66733333333334
1519868400,25.630333333333333
1519869000,25.523666666666667
1519869600,25.566666666666663
1519870200,25.609333333333336
1519870800,25.655166666666666
1519871400,25.691499999999998
1519872000,25.727999999999998
1519872600,25.766333333333343
1519873200,25.804166666666667
1519873800,25.843999999999994
1519874400,25.887166666666666
1519875000,25.9235
1519875600,25.961833333333335
1519876200,26.014499999999998
1519876800,26.056
1519877400,26.082
1519878000,26.173000000000002
1519878600,26.25283333333333
1519879200,26.326833333333333
1519879800,26.398833333333336
1519880400,26.469833333333337
1519881000,26.532833333333336
1519881600,26.578999999999997
1519882200,26.65216666666667
1519882800,26.732166666666664
1519883400,26.802
1519884000,26.872833333333336
1519884600,26.942500000000006
1519885200,27.002499999999998
1519885800,27.05383333333333
1519886400,27.104666666666667
1519887000,27.149833333333333
1519887600,27.195333333333338
1519888200,27.249000000000002
1519888800,27.309999999999995
1519889400,27.368333333333332
1519890000,27.41366666666667
1519890600,27.44866666666666
1519891200,27.493166666666667
1519891800,27.532166666666665
1519892400,27.563499999999998
1519893000,27.601499999999998
1519893600,27.634166666666665
1519894200,27.666000000000004
1519894800,27.693499999999993
1519895400,27.71933333333333
1519896000,27.73733333333334
1519896600,27.75333333333333
1519897200,27.77166666666667
1519897800,27.78733333333333
1519898400,27.805333333333333
1519899000,27.823166666666662
1519899600,27.837666666666667
1519900200,27.846666666666664
1519900800,27.85866666666667
1519901400,27.860166666666675
1519902000,27.869999999999997
1519902600,27.872666666666667
1519903200,27.8765
1519903800,27.881
1519904400,27.881999999999998
1519905000,27.884499999999996
1519905600,27.885666666666662
1519906200,27.883333333333333
1519906800,27.868166666666674
1519907400,27.854666666666667
1519908000,27.8425
1519908600,27.842166666666667
1519909200,27.840833333333336
1519909800,27.83316666666666
1519910400,27.82099999999999
1519911000,27.81633333333333
1519911600,27.806833333333337
1519912200,27.796833333333332
1519912800,27.783833333333337
1519913400,27.769666666666666
1519914000,27.758499999999998
1519914600,27.74816666666667
1519915200,27.737833333333334
1519915800,27.725833333333334
1519916400,27.712666666666667
1519917000,27.69166666666667
1519917600,27.511999999999993
1519918200,27.313
1519918800,27.166666666666668
1519919400,27.039666666666665
1519920000,26.953833333333336
1519920600,26.9745
1519921200,27.1895
1519921800,27.360500000000002
1519922400,27.493500000000004
1519923000,27.55433333333333
1519923600,27.310166666666674
1519924200,27.038333333333334
1519924800,27.08416666666667
1519925400,27.176166666666667
1519926000,27.23316666666667
1519926600,27.2665
1519927200,27.279500000000002
1519927800,27.284999999999997
1519928400,27.296
1519929000,27.299
1519929600,27.303500000000003
1519930200,27.307
1519930800,27.304000000000002
1519931400,27.311
1519932000,27.317999999999994
1519932600,27.3145
1519933200,27.311999999999994
1519933800,27.298000000000002
1519934400,27.303000000000004
1519935000,27.299500000000002
1519935600,27.299500000000005
1519936200,27.297000000000004
1519936800,27.307500000000005
1519937400,27.316499999999998
1519938000,27.2985
1519938600,27.278999999999996
1519939200,27.277499999999996
1519939800,27.262999999999998
1519940400,27.236999999999995
1519941000,27.225
1519941600,27.217000000000002
1519942200,27.225
1519942800,27.221999999999998
1519943400,27.218
1519944000,27.210500000000007
1519944600,27.199999999999996
1519945200,27.1695
1519945800,27.141
1519946400,27.119000000000007
1519947000,27.1
1519947600,27.083499999999994
1519948200,27.086499999999994
1519948800,27.073499999999996
1519949400,27.066999999999997
1519950000,27.07699999999999
1519950600,27.047500000000003
1519951200,26.857500000000005
1519951800,26.8485
1519952400,26.892500000000002
1519953000,26.9135
1519953600,26.923500000000008
1519954200,26.929500000000008
1519954800,26.944499999999994
1519955400,26.950999999999993
1519956000,26.958000000000006
1519956600,26.958500000000004
1519957200,26.965500000000002
1519957800,26.976499999999998
1519958400,26.987000000000002
1519959000,26.9885
1519959600,26.990500000000004
1519960200,27.003999999999998
1519960800,27.015500000000003
1519961400,27.0305
1519962000,27.0465
1519962600,27.065999999999995
1519963200,27.091999999999995
1519963800,27.113500000000005
1519964400,27.130999999999993
1519965000,27.1535
1519965600,27.180500000000006
1519966200,27.211000000000002
1519966800,27.241000000000003
1519967400,27.283000000000005
1519968000,27.322499999999998
1519968600,27.3635
1519969200,27.403000000000002
1519969800,27.4375
1519970400,27.482
1519971000,27.531
1519971600,27.589499999999997
1519972200,27.647000000000002
1519972800,27.703000000000003
1519973400,27.752999999999997
1519974000,27.8065
1519974600,27.859500000000004
1519975200,27.904000000000003
1519975800,27.9575
1519976400,28.000999999999994
1519977000,28.044500000000006
1519977600,28.0885
1519978200,28.124999999999993
1519978800,28.155
1519979400,28.181500000000007
1519980000,28.256
1519980600,28.344499999999993
1519981200,28.3885
1519981800,28.43
1519982400,28.463
1519983000,28.4885
1519983600,28.512
1519984200,28.531
1519984800,28.577999999999996
1519985400,28.6265
1519986000,28.680500000000002
1519986600,28.697499999999998
1519987200,28.7175
1519987800,28.5525
1519988400,28.4135
1519989000,28.303999999999995
1519989600,28.1915
1519990200,28.113999999999997
1519990800,28.0325
1519991400,28.240999999999996
1519992000,28.4275
1519992600,28.5115
1519993200,28.5565
1519993800,28.589499999999997
1519994400,28.625
1519995000,28.622000000000003
1519995600,28.607999999999997
1519996200,28.589999999999996
1519996800,28.597499999999997
1519997400,28.6245
1519998000,28.624499999999994
1519998600,28.633
1519999200,28.670499999999997
1519999800,28.686500000000002
1520000400,28.704499999999996
1520001000,28.714
1520001600,28.681000000000004
1520002200,28.6715
1520002800,28.615
1520003400,28.577499999999997
1520004000,28.559999999999995
1520004600,28.575499999999995
1520005200,28.614000000000004
1520005800,28.621000000000002
1520006400,28.6115
1520007000,28.596500000000002
1520007600,28.602999999999998
1520008200,28.606500000000004
1520008800,28.591
1520009400,28.594
1520010000,28.579500000000003
1520010600,28.562
1520011200,28.5225
1520011800,28.215500000000002
1520012400,28.014500000000005
1520013000,28.077499999999997
1520013600,28.164000000000005
1520014200,28.192499999999995
1520014800,28.172500000000007
1520015400,28.1615
1520016000,28.15
1520016600,28.1435
1520017200,28.139
1520017800,28.146500000000003
1520018400,28.1475
1520019000,28.147000000000002
1520019600,28.136499999999995
1520020200,28.130499999999994
1520020800,28.128499999999995
1520021400,28.118500000000004
1520022000,28.1005
1520022600,28.085999999999995
1520023200,28.077499999999993
1520023800,28.0625
1520024400,28.051000000000005
1520025000,28.041499999999996
1520025600,28.026500000000006
1520026200,28.015499999999996
1520026800,28.002
1520027400,27.988000000000007
1520028000,27.9775
1520028600,27.976999999999993
1520029200,27.985000000000003
1520029800,27.982499999999995
1520030400,27.978999999999996
1520031000,27.972999999999995
1520031600,27.955000000000002
1520032200,27.918
1520032800,27.8815
1520033400,27.8625
1520034000,27.8555
1520034600,27.847999999999995
1520035200,27.841
1520035800,27.82949999999999
1520036400,27.823499999999996
1520037000,27.814
1520037600,27.79
1520038200,27.781
1520038800,27.777500000000003
1520039400,27.781
1520040000,27.7815
1520040600,27.78
1520041200,27.7825
1520041800,27.785499999999995
1520042400,27.785000000000004
1520043000,27.778000000000002
1520043600,27.78
1520044200,27.786999999999995
1520044800,27.795500000000004
1520045400,27.8105
1520046000,27.809499999999996
1520046600,27.820499999999992
1520047200,27.831999999999994
1520047800,27.841500000000003
1520048400,27.8555
1520049000,27.874000000000002
1520049600,27.918500000000005
1520050200,27.952500000000004
1520050800,27.974499999999995
1520051400,27.97
1520052000,28.041000000000004
1520052600,28.1305
1520053200,28.172000000000004
1520053800,28.203500000000002
1520054400,28.244
1520055000,28.270000000000003
1520055600,28.283499999999997
1520056200,28.2885
1520056800,28.320999999999998
1520057400,28.37433333333333
1520058000,28.416166666666676
1520058600,28.452666666666666
1520059200,28.473166666666668
1520059800,28.494333333333334
1520060400,28.512
1520061000,28.529999999999994
1520061600,28.502333333333336
1520062200,28.460166666666662
1520062800,28.416000000000004
1520063400,28.398166666666675
1520064000,28.389333333333326
1520064600,28.385166666666663
1520065200,28.391166666666663
1520065800,28.409666666666663
1520066400,28.421666666666674
1520067000,28.42866666666667
1520067600,28.44133333333333
1520068200,28.456166666666668
1520068800,28.459833333333336
1520069400,28.45283333333333
1520070000,28.4355
1520070600,28.43283333333334
1520071200,28.42566666666667
1520071800,28.433333333333337
1520072400,28.411166666666666
1520073000,28.421333333333337
1520073600,28.483166666666666
1520074200,28.51666666666667
1520074800,28.48
1520075400,28.457666666666665
1520076000,28.51066666666667
1520076600,28.54233333333333
1520077200,28.5585
1520077800,28.5645
1520078400,28.559000000000005
1520079000,28.560499999999998
1520079600,28.560000000000002
1520080200,28.550000000000004
1520080800,28.532500000000006
1520081400,28.523500000000002
1520082000,28.523500000000002
1520082600,28.453500000000002
1520083200,28.454
1520083800,28.494999999999997
1520084400,28.466499999999996
1520085000,28.4515
1520085600,28.4875
1520086200,28.519500000000004
1520086800,28.53699999999999
1520087400,28.5345
1520088000,28.523499999999995
1520088600,28.532000000000004
1520089200,28.536
1520089800,28.531499999999994
1520090400,28.517500000000002
1520091000,28.508499999999998
1520091600,28.502
1520092200,28.489000000000004
1520092800,28.4795
1520093400,28.474000000000007
1520094000,28.476500000000005
1520094600,28.476999999999997
1520095200,28.466
1520095800,28.447499999999998
1520096400,28.440499999999997
1520097000,28.441499999999998
1520097600,28.431000000000004
1520098200,28.4395
1520098800,28.418
1520099400,28.410000000000004
1520100000,28.387
1520100600,28.377499999999998
1520101200,28.226000000000006
1520101800,27.923999999999996
1520102400,27.900500000000005
1520103000,27.982
1520103600,28.0245
1520104200,28.04
1520104800,28.008
1520105400,27.978999999999996
1520106000,27.940500000000004
1520106600,27.937
1520107200,27.930500000000006
1520107800,27.923500000000008
1520108400,27.933500000000002
1520109000,27.926500000000004
1520109600,27.913500000000006
1520110200,27.907
1520110800,27.8995
1520111400,27.893999999999995
1520112000,27.878999999999998
1520112600,27.861
1520113200,27.8545
1520113800,27.861500000000007
1520114400,27.863500000000005
1520115000,27.862500000000004
1520115600,27.872500000000002
1520116200,27.8585
1520116800,27.839999999999996
1520117400,27.825999999999993
1520118000,27.8105
1520118600,27.809499999999996
1520119200,27.8045
1520119800,27.800000000000004
1520120400,27.792999999999996
1520121000,27.782999999999998
1520121600,27.775000000000006
1520122200,27.7545
1520122800,27.730999999999995
1520123400,27.713500000000003
1520124000,27.7055
1520124600,27.697499999999998
1520125200,27.687
1520125800,27.684000000000005
1520126400,27.678500000000003
1520127000,27.674000000000007
1520127600,27.667500000000008
1520128200,27.666000000000004
1520128800,27.657999999999998
1520129400,27.651000000000003
1520130000,27.653000000000002
1520130600,27.655
1520131200,27.716
1520131800,27.7925
1520132400,27.827999999999996
1520133000,27.8365
1520133600,27.8555
1520134200,27.8745
1520134800,27.883999999999997
1520135400,27.887499999999996
1520136000,27.926
1520136600,27.9055
1520137200,27.919999999999998
1520137800,27.942
1520138400,27.912000000000006
1520139000,27.907500000000006
1520139600,27.857999999999997
1520140200,27.755000000000003
1520140800,27.6625
1520141400,27.576
1520142000,27.472500000000004
1520142600,27.393000000000008
1520143200,27.563499999999998
1520143800,27.642000000000003
1520144400,27.54
1520145000,27.4815
1520145600,27.436500000000002
1520146200,27.432499999999997
1520146800,27.416500000000003
1520147400,27.4155
1520148000,27.389499999999998
1520148600,27.394
1520149200,27.37583333333334
1520149800,27.417
1520150400,27.438166666666667
1520151000,27.436666666666667
1520151600,27.380166666666668
1520152200,27.338666666666665
1520152800,27.2705
1520153400,27.248
1520154000,27.28516666666667
1520154600,27.352666666666664
1520155200,27.625833333333333
1520155800,27.80433333333333
1520156400,27.897000000000002
1520157000,27.97533333333333
1520157600,28.056333333333335
1520158200,28.098166666666668
1520158800,28.156166666666667
1520159400,28.191166666666664
1520160000,28.220499999999998
1520160600,28.252499999999998
1520161200,28.266500000000008
1520161800,28.29083333333333
1520162400,28.292999999999996
1520163000,28.255166666666668
1520163600,28.267833333333336
1520164200,28.252166666666664
1520164800,28.258333333333333
1520165400,28.32316666666667
1520166000,28.329166666666662
1520166600,28.333
1520167200,28.36766666666667
1520167800,28.399333333333335
1520168400,28.418500000000005
1520169000,28.393333333333327
1520169600,28.3735
1520170200,28.385333333333328
1520170800,28.386333333333333
1520171400,28.40916666666667
1520172000,28.411833333333334
1520172600,28.430166666666672
1520173200,28.417833333333334
1520173800,28.433000000000003
1520174400,28.4135
1520175000,28.393333333333334
1520175600,28.369166666666672
1520176200,28.374833333333335
1520176800,28.36983333333334
1520177400,28.366833333333336
1520178000,28.35883333333333
1520178600,28.342333333333336
1520179200,28.321333333333325
1520179800,28.312333333333335
1520180400,28.326833333333326
1520181000,28.32999999999999
1520181600,28.32066666666666
1520182200,28.29583333333333
1520182800,28.138333333333332
1520183400,27.850166666666674
1520184000,27.693833333333334
1520184600,27.814666666666664
1520185200,27.85766666666667
1520185800,27.878166666666665
1520186400,27.88616666666666
1520187000,27.88483333333333
1520187600,27.890833333333337
1520188200,27.9005
1520188800,27.899
1520189400,27.893666666666668
1520190000,27.888999999999992
1520190600,27.896333333333338
1520191200,27.91166666666666
1520191800,27.92233333333334
1520192400,27.925500000000007
1520193000,27.92416666666667
1520193600,27.925333333333338
1520194200,27.920833333333338
1520194800,27.92433333333334
1520195400,27.9095
1520196000,27.8975
1520196600,27.891999999999996
1520197200,27.886666666666663
1520197800,27.880000000000003
1520198400,27.86883333333334
1520199000,27.860166666666668
1520199600,27.8495
1520200200,27.83966666666667
1520200800,27.835333333333335
1520201400,27.829833333333323
1520202000,27.824666666666662
1520202600,27.819166666666668
1520203200,27.814
1520203800,27.812333333333335
1520204400,27.8105
1520205000,27.814999999999998
1520205600,27.806833333333337
1520206200,27.792833333333334
1520206800,27.771833333333337
1520207400,27.764833333333335
1520208000,27.758666666666663
1520208600,27.756666666666668
1520209200,27.789333333333325
1520209800,27.785333333333334
1520210400,27.63416666666667
1520211000,27.630833333333335
1520211600,27.660666666666668
1520212200,27.668666666666674
1520212800,27.687333333333335
1520213400,27.689999999999998
1520214000,27.69216666666667
1520214600,27.690499999999997
1520215200,27.70083333333333
1520215800,27.70016666666666
1520216400,27.68466666666667
1520217000,27.677000000000003
1520217600,27.674666666666674
1520218200,27.676500000000004
1520218800,27.67866666666667
1520219400,27.694499999999998
1520220000,27.690500000000004
1520220600,27.692333333333334
1520221200,27.69933333333333
1520221800,27.708500000000004
1520222400,27.723999999999997
1520223000,27.741333333333337
1520223600,27.755833333333328
1520224200,27.77166666666667
1520224800,27.79116666666667
1520225400,27.813
1520226000,27.83566666666667
1520226600,27.85283333333333
1520227200,27.869166666666665
1520227800,27.886166666666668
1520228400,27.911
1520229000,27.941999999999997
1520229600,27.976999999999997
1520230200,28.004499999999997
1520230800,28.037333333333333
1520231400,28.06766666666666
1520232000,28.098499999999994
1520232600,28.1265
1520233200,28.162333333333333
1520233800,28.205333333333336
1520234400,28.24733333333333
1520235000,28.2805
1520235600,28.3085
1520236200,28.338
1520236800,28.362166666666667
1520237400,28.37783333333333
1520238000,28.393
1520238600,28.41616666666667
1520239200,28.431833333333337
1520239800,28.456500000000005
1520240400,28.478666666666662
1520241000,28.500166666666665
1520241600,28.516666666666662
1520242200,28.53666666666667
1520242800,28.553833333333337
1520243400,28.57499999999999
1520244000,28.593833333333333
1520244600,28.613666666666667
1520245200,28.630666666666663
1520245800,28.644333333333332
1520246400,28.65633333333334
1520247000,28.663833333333336
1520247600,28.67300000000001
1520248200,28.67100000000001
1520248800,28.67000000000001
1520249400,28.675833333333337
1520250000,28.683833333333336
1520250600,28.667833333333327
1520251200,28.487000000000002
1520251800,28.33416666666667
1520252400,28.219833333333334
1520253000,28.13783333333334
1520253600,28.082000000000004
