Timestamp,Pressure
1535760600,1008.0141666666666
1535761200,1008.1065000000001
1535761800,1008.1333333333334
1535762400,1008.2513333333333
1535763000,1008.5653333333333
1535763600,1008.8288333333334
1535764200,1008.8534999999999
1535764800,1008.8276666666665
1535765400,1008.8238333333333
1535766000,1008.7606666666667
1535766600,1008.7961666666666
1535767200,1008.8475000000001
1535767800,1008.9823333333331
1535768400,1009.039
1535769000,1008.9146666666668
1535769600,1008.7478333333332
1535770200,1008.5866666666667
1535770800,1008.432
1535771400,1008.4523333333334
1535772000,1008.4200000000001
1535772600,1008.3633333333333
1535773200,1008.348
1535773800,1008.3506666666668
1535774400,1008.3051666666667
1535775000,1008.332
1535775600,1008.3554999999999
1535776200,1008.2610000000001
1535776800,1008.104
1535777400,1007.9715
1535778000,1007.7684999999999
1535778600,1007.5355000000002
1535779200,1007.3215
1535779800,1007.2104999999999
1535780400,1007.1195
1535781000,1007.0884999999998
1535781600,1006.963
1535782200,1006.9280000000001
1535782800,1006.818
1535783400,1006.6865
1535784000,1006.5215000000001
1535784600,1006.4244999999999
1535785200,1006.3205
1535785800,1006.251
1535786400,1006.1916666666668
1535787000,1006.1425000000002
1535787600,1006.1299999999999
1535788200,1006.079
1535788800,1006.1569999999999
1535789400,1006.1525000000001
1535790000,1006.0689999999998
1535790600,1006.0395000000002
1535791200,1006.109
1535791800,1006.1139999999999
1535792400,1006.1025000000002
1535793000,1006.0635
1535793600,1006.0755000000001
1535794200,1006.1730000000001
1535794800,1006.1984999999999
1535795400,1006.2195000000002
1535796000,1006.2880000000001
1535796600,1006.4399999999999
1535797200,1006.3960000000001
1535797800,1006.333
1535798400,1006.2630000000001
1535799000,1006.3544999999998
1535799600,1006.354
1535800200,1006.5285
1535800800,1006.6964999999998
1535801400,1006.8340000000001
1535802000,1006.8300000000002
1535802600,1006.9314999999999
1535803200,1007.0145
1535803800,1007.0559999999999
1535804400,1007.1349999999999
1535805000,1007.24
1535805600,1007.3335000000001
1535806200,1007.5055
1535806800,1007.6150000000001
1535807400,1007.6755
1535808000,1007.7515
1535808600,1007.7650000000001
1535809200,1007.655
1535809800,1007.5216666666668
1535810400,1007.415
1535811000,1007.3179999999999
1535811600,1007.2343333333334
1535812200,1007.223
1535812800,1007.1791666666668
1535813400,1007.1533333333333
1535814000,1007.2558333333334
1535814600,1007.1995000000001
1535815200,1007.1706666666666
1535815800,1007.1116666666667
1535816400,1006.9793333333333
1535817000,1006.9289999999999
1535817600,1006.8026666666667
1535818200,1006.7573333333332
1535818800,1006.6848333333335
1535819400,1006.6358333333332
1535820000,1006.5703333333333
1535820600,1006.4545
1535821200,1006.2943333333333
1535821800,1006.1898333333332
1535822400,1006.1233333333333
1535823000,1006.0365000000002
1535823600,1005.9415000000001
1535824200,1005.8666666666668
1535824800,1005.7564999999998
1535825400,1005.7568333333332
1535826000,1005.6898333333332
1535826600,1005.5706666666669
1535827200,1005.4548333333335
1535827800,1005.3610000000001
1535828400,1005.3981666666666
1535829000,1005.3489999999999
1535829600,1005.2026666666667
1535830200,1005.1173333333334
1535830800,1005.1173333333332
1535831400,1005.1241666666667
1535832000,1005.2126666666667
1535832600,1005.3045
1535833200,1005.4188333333332
1535833800,1005.4381666666666
1535834400,1005.4166666666667
1535835000,1005.4106666666664
1535835600,1005.4108333333334
1535836200,1005.4468333333334
1535836800,1005.4688333333334
1535837400,1005.4784999999999
1535838000,1005.5056666666667
1535838600,1005.531
1535839200,1005.5305000000001
1535839800,1005.5494999999999
1535840400,1005.5931666666665
1535841000,1005.6479999999999
1535841600,1005.7396666666666
1535842200,1005.8753333333332
1535842800,1005.9713333333333
1535843400,1006.0031666666667
1535844000,1005.9209999999999
1535844600,1005.878
1535845200,1006.0088333333333
1535845800,1006.0614999999998
1535846400,1006.1099999999999
1535847000,1006.251
1535847600,1006.3403333333333
1535848200,1006.3776666666666
1535848800,1006.4018333333331
1535849400,1006.4231666666667
1535850000,1006.4353333333335
1535850600,1006.4138333333334
1535851200,1006.4105
1535851800,1006.4725000000001
1535852400,1006.4856666666667
1535853000,1006.5361666666665
1535853600,1006.590666666667
1535854200,1006.5713333333333
1535854800,1006.4863333333333
1535855400,1006.4701666666667
1535856000,1006.4478333333334
1535856600,1006.3828333333333
1535857200,1006.219
1535857800,1006.1693333333333
1535858400,1006.1068333333333
1535859000,1005.9459999999999
1535859600,1005.8619999999999
1535860200,1005.6946666666666
1535860800,1005.5673333333332
1535861400,1005.4018333333333
1535862000,1005.2538333333334
1535862600,1005.031
1535863200,1004.8848333333333
1535863800,1004.9363333333333
1535864400,1005.0079999999998
1535865000,1004.9706666666668
1535865600,1005.0103333333333
1535866200,1004.9858333333334
1535866800,1004.939
1535867400,1004.8886666666665
1535868000,1004.7725
1535868600,1004.7545
1535869200,1004.6698333333334
1535869800,1004.4888333333332
1535870400,1004.3686666666666
1535871000,1004.2880000000001
1535871600,1004.2059999999999
1535872200,1003.9883333333335
1535872800,1003.8228333333333
1535873400,1003.7088333333334
1535874000,1003.5991666666665
1535874600,1003.3841666666667
1535875200,1003.2353333333333
1535875800,1003.2646666666667
1535876400,1003.3803333333333
1535877000,1003.3310000000001
1535877600,1003.2776666666666
1535878200,1003.2098333333336
1535878800,1003.2941666666668
1535879400,1003.4908333333331
1535880000,1003.5799999999999
1535880600,1003.6698333333334
1535881200,1003.6486666666667
1535881800,1003.6053333333333
1535882400,1003.6664999999999
1535883000,1003.6668333333334
1535883600,1003.7399999999998
1535884200,1003.854
1535884800,1003.9766666666668
1535885400,1003.9775
1535886000,1003.9551666666666
1535886600,1004.0695
1535887200,1004.2030000000001
1535887800,1004.3754999999999
1535888400,1004.5439999999999
1535889000,1004.7014999999999
1535889600,1004.859
1535890200,1004.8945
1535890800,1004.9545
1535891400,1004.9680000000001
1535892000,1005.1255000000001
1535892600,1005.3330000000002
1535893200,1005.5154999999999
1535893800,1005.6055
1535894400,1005.626
1535895000,1005.6065000000001
1535895600,1005.6334999999999
1535896200,1005.6810000000002
1535896800,1005.7030000000001
1535897400,1005.7509999999999
1535898000,1005.7005000000001
1535898600,1005.6865000000001
1535899200,1005.6494999999999
1535899800,1005.5935
1535900400,1005.5199999999999
1535901000,1005.3375000000002
