Timestamp,Temperature
1533082200,32.23033333333334
1533082800,32.220499999999994
1533083400,32.23466666666667
1533084000,32.306
1533084600,32.46983333333334
1533085200,32.6575
1533085800,32.76866666666667
1533086400,32.85483333333333
1533087000,32.93066666666667
1533087600,32.998000000000005
1533088200,33.074
1533088800,33.14450000000001
1533089400,33.20633333333334
1533090000,33.2765
1533090600,33.35583333333333
1533091200,33.43933333333333
1533091800,33.51316666666667
1533092400,33.58883333333333
1533093000,33.66783333333333
1533093600,33.75033333333334
1533094200,33.843666666666664
1533094800,33.92933333333333
1533095400,34.00783333333333
1533096000,34.09866666666666
1533096600,34.18683333333333
1533097200,34.27333333333333
1533097800,34.355333333333334
1533098400,34.448166666666665
1533099000,34.541
1533099600,34.621500000000005
1533100200,34.70516666666667
1533100800,34.785
1533101400,34.854
1533102000,34.92616666666667
1533102600,34.99316666666666
1533103200,35.059999999999995
1533103800,35.12266666666666
1533104400,35.18050000000001
1533105000,35.245
1533105600,35.29966666666667
1533106200,35.345666666666666
1533106800,35.40866666666667
1533107400,35.46083333333333
1533108000,35.50483333333333
1533108600,35.54600000000001
1533109200,35.55733333333334
1533109800,35.60016666666667
1533110400,35.64783333333334
1533111000,35.68333333333334
1533111600,35.71216666666667
1533112200,35.73883333333333
1533112800,35.761
1533113400,35.423500000000004
1533114000,34.97483333333333
1533114600,34.72266666666667
1533115200,34.5525
1533115800,34.44100000000001
1533116400,34.35733333333333
1533117000,34.2895
1533117600,34.24633333333334
1533118200,34.205333333333336
1533118800,34.167666666666676
1533119400,34.143499999999996
1533120000,34.11916666666668
1533120600,34.07866666666666
1533121200,34.05916666666667
1533121800,34.03266666666667
1533122400,34.015
1533123000,33.98683333333334
1533123600,33.973333333333336
1533124200,33.95816666666666
1533124800,33.943333333333335
1533125400,33.93633333333334
1533126000,33.90533333333333
1533126600,33.86833333333333
1533127200,33.82899999999999
1533127800,33.810500000000005
1533128400,33.76866666666667
1533129000,33.73766666666667
1533129600,33.73016666666667
1533130200,33.69199999999999
1533130800,33.67866666666667
1533131400,33.67033333333334
1533132000,33.62883333333333
1533132600,33.60850000000001
1533133200,33.57633333333333
1533133800,33.55166666666666
1533134400,33.510666666666665
1533135000,33.4825
1533135600,33.4885
1533136200,33.53216666666666
1533136800,33.5265
1533137400,33.50366666666667
1533138000,33.462
1533138600,33.449999999999996
1533139200,33.4405
1533139800,33.42999999999999
1533140400,33.379
1533141000,33.367000000000004
1533141600,33.334
1533142200,33.37349999999999
1533142800,33.367000000000004
1533143400,33.36200000000001
1533144000,33.34600000000001
1533144600,33.316500000000005
1533145200,33.288
1533145800,33.2395
1533146400,33.230000000000004
1533147000,33.2125
1533147600,33.187
1533148200,33.18300000000001
1533148800,33.162
1533149400,33.114999999999995
1533150000,33.086999999999996
1533150600,33.06699999999999
1533151200,33.047000000000004
1533151800,33.0265
1533152400,33.010000000000005
1533153000,32.98950000000001
1533153600,32.958000000000006
1533154200,32.9205
1533154800,32.8875
1533155400,32.840999999999994
1533156000,32.814
1533156600,32.786500000000004
1533157200,32.74550000000001
1533157800,32.71999999999999
1533158400,32.714000000000006
